2019,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qfe,pdr,wht,gro,v_f,osd,c_b,pfb,ocr,ctl,oap,rmk,wol,frs,fsh,coa,oil,gas,omn,cmt,omt,vol,mil,pcr,sgr,ofd,b_t,tex,wap,lea,lum,ppp,p_c,crp,nmm,i_s,nfm,fmp,mvh,otn,ele,ome,omf,ely,gdt,wtr,cns,trd,otp,wtp,atp,cmn,ofi,isr,obs,ros,osg,dwe,cgds
natres,0.016914,-0.007508,0.013776,0.012768,0.005278,0.016378,0.007836,0.015706,0.005878,0.003369,0.006554,0.014275,0.005738,0.001267,-0.001858,0.000155,0.003026,0.000772,0.003977,0.003968,0.006297,0.003779,0.004831,0.00408,0.003468,0.003255,0.004553,0.004154,0.004226,0.004024,0.00355,0.003625,0.003822,0.003628,0.003722,0.003942,0.003724,0.003665,0.004021,0.004413,0.004151,0.003936,0.003532,0.003519,0.003403,0.003595,0.003506,0.003528,0.00344,0.003598,0.003398,0.003432,0.003441,0.003495,0.003404,0.003402,0.003303,0.003447
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2041,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qfe,pdr,wht,gro,v_f,osd,c_b,pfb,ocr,ctl,oap,rmk,wol,frs,fsh,coa,oil,gas,omn,cmt,omt,vol,mil,pcr,sgr,ofd,b_t,tex,wap,lea,lum,ppp,p_c,crp,nmm,i_s,nfm,fmp,mvh,otn,ele,ome,omf,ely,gdt,wtr,cns,trd,otp,wtp,atp,cmn,ofi,isr,obs,ros,osg,dwe,cgds
land,2.327719,-3.275542,1.586369,1.354803,-0.360247,2.199333,0.193373,2.039431,-0.233846,-0.810265,-0.080104,1.716428,-0.209895,-1.024288,-1.590817,-1.226535,-0.707856,-1.11336,-1.691009,-1.697725,-0.35185,-1.80538,-1.20211,-1.631666,-1.98333,-2.104454,-1.435303,-1.67731,-1.630644,-1.756647,-2.043283,-1.997743,-1.878223,-1.999258,-1.939425,-1.801943,-1.939045,-1.976576,-1.764611,-1.523909,-1.685147,-1.810006,-2.052322,-2.058544,-2.130788,-2.11438,-2.326275,-2.310781,-2.367837,-2.26358,-2.133801,-2.114725,-2.109674,-2.07784,-2.131778,-2.132662,-2.190426,-1.895395
unsklab,4.750215,-2.448532,3.791653,3.492617,1.283505,4.584081,1.995519,4.377241,1.445978,0.705504,1.643668,3.959685,1.311027,0.319672,-1.025244,-0.585429,0.041354,-0.448723,0.571741,0.557175,3.49827,0.323854,1.635015,0.700486,-0.061189,-0.322826,1.429485,0.867523,0.975749,0.683674,0.021006,0.126125,0.402305,0.122626,0.260831,0.578792,0.261707,0.175004,0.665228,1.223531,0.849352,0.560129,0.000148,-0.014208,-0.180811,0.058685,-0.114577,-0.072106,-0.228443,0.057343,-0.186247,-0.142272,-0.130627,-0.057213,-0.181584,-0.183623,-0.31672,-0.070823
sklab,4.760718,-2.438751,3.802059,3.502994,1.29366,4.594567,2.005746,4.387706,1.45615,0.715601,1.653859,3.970109,1.318714,0.327283,-1.017734,-0.577887,0.048944,-0.44117,0.614478,0.599906,3.542251,0.366486,1.678204,0.743278,-0.018721,-0.280468,1.477976,0.915745,1.024024,0.731808,0.068823,0.173993,0.450305,0.170492,0.308763,0.626876,0.30964,0.222895,0.713353,1.271923,0.897566,0.608204,0.047956,0.033593,-0.13309,0.111837,-0.050901,-0.008403,-0.16484,0.121128,-0.138528,-0.094533,-0.082882,-0.009432,-0.133863,-0.135903,-0.269064,-0.032909
capital,4.010202,-3.13769,3.058411,2.761488,0.567983,3.845241,1.274966,3.639863,0.729308,-0.005935,0.925601,3.225257,0.523071,-0.460574,-1.143889,-0.704602,-0.078571,-0.56806,0.720524,0.705936,3.651383,0.472271,1.785371,0.84946,0.086658,-0.175366,1.620937,1.057914,1.166345,0.873718,0.209799,0.315118,0.591819,0.311612,0.450077,0.768639,0.450955,0.364089,0.855238,1.414595,1.03971,0.74994,0.188903,0.174519,0.007602,0.288407,0.192413,0.235014,0.078196,0.364861,0.000645,0.044702,0.056369,0.129921,0.005317,0.003274,-0.130072,0.042062
natres,0.018513,-0.008325,0.015047,0.013959,0.005826,0.017914,0.008466,0.017168,0.00643,0.003669,0.007164,0.015657,0.006282,0.00139,-0.002037,0.000168,0.003295,0.000852,0.004342,0.004329,0.006901,0.004122,0.00528,0.004456,0.003779,0.003545,0.004977,0.004537,0.004622,0.004392,0.003868,0.003951,0.00417,0.003949,0.004058,0.004309,0.004059,0.00399,0.004377,0.004816,0.004522,0.004294,0.003852,0.00384,0.003708,0.003908,0.003817,0.003842,0.003749,0.003919,0.003702,0.003737,0.003747,0.003805,0.003706,0.003705,0.003599,0.003743
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2047,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qfe,pdr,wht,gro,v_f,osd,c_b,pfb,ocr,ctl,oap,rmk,wol,frs,fsh,coa,oil,gas,omn,cmt,omt,vol,mil,pcr,sgr,ofd,b_t,tex,wap,lea,lum,ppp,p_c,crp,nmm,i_s,nfm,fmp,mvh,otn,ele,ome,omf,ely,gdt,wtr,cns,trd,otp,wtp,atp,cmn,ofi,isr,obs,ros,osg,dwe,cgds
land,2.95258,-4.179291,1.993345,1.707901,-0.411162,2.782634,0.177208,2.569724,-0.285788,-1.023915,-0.098265,2.19259,-0.256367,-1.281759,-2.000503,-1.539269,-0.894624,-1.395257,-2.118541,-2.133019,-0.404461,-2.268734,-1.500214,-2.043425,-2.497162,-2.650771,-1.792883,-2.102588,-2.03327,-2.206117,-2.573478,-2.513087,-2.359291,-2.526136,-2.439576,-2.249954,-2.442423,-2.495743,-2.234045,-1.914693,-2.129048,-2.273563,-2.579265,-2.581627,-2.68224,-2.681396,-2.93491,-2.912113,-2.978412,-2.852603,-2.685892,-2.666044,-2.660517,-2.622109,-2.687873,-2.6898,-2.755892,-2.4071
unsklab,6.035411,-3.164951,4.787871,4.417232,1.674332,5.814162,2.434381,5.537116,1.83619,0.884046,2.078381,5.046747,1.662067,0.409223,-1.287435,-0.729664,0.05078,-0.555403,0.761908,0.730314,4.539404,0.43441,2.116112,0.92591,-0.0626,-0.396089,1.861498,1.136963,1.298876,0.895405,0.040866,0.181065,0.538606,0.150762,0.351873,0.793221,0.345254,0.221351,0.830298,1.576189,1.075195,0.738211,0.027436,0.021954,-0.211354,0.044349,-0.141782,-0.078915,-0.261676,0.085311,-0.217946,-0.171946,-0.159134,-0.070081,-0.222537,-0.227003,-0.380085,-0.118274
sklab,6.04793,-3.153519,4.800242,4.42956,1.686335,5.826654,2.446474,5.549575,1.848213,0.895956,2.090433,5.059149,1.671148,0.418193,-1.278617,-0.720796,0.059718,-0.546519,0.812326,0.780717,4.591712,0.484664,2.167208,0.976411,-0.012594,-0.34625,1.91884,1.193896,1.355901,0.952202,0.097183,0.23746,0.595203,0.20714,0.408364,0.849961,0.401742,0.277769,0.887059,1.633369,1.132094,0.79492,0.083745,0.07826,-0.15518,0.106927,-0.066824,-0.003909,-0.186807,0.16044,-0.161775,-0.11575,-0.10293,-0.013827,-0.166369,-0.170837,-0.324006,-0.073652
capital,5.091316,-4.02713,3.854884,3.487545,0.769066,4.872037,1.522348,4.597457,0.929483,-0.014183,1.169518,4.111455,0.66808,-0.572514,-1.44057,-0.883665,-0.104432,-0.709674,0.918434,0.886792,4.701798,0.590428,2.274742,1.082691,0.092645,-0.241361,2.067945,1.341941,1.504183,1.099893,0.243623,0.384106,0.742371,0.353741,0.55526,0.997503,0.548628,0.424474,1.034655,1.782057,1.280048,0.942381,0.230165,0.224672,-0.009109,0.294487,0.197613,0.260694,0.077312,0.425478,-0.01759,0.028502,0.041341,0.130572,-0.02219,-0.026665,-0.180055,-0.003618
natres,0.023359,-0.010854,0.018897,0.017561,0.007526,0.022572,0.010334,0.021583,0.008126,0.004585,0.009021,0.019827,0.007946,0.001776,-0.002586,0.000217,0.004113,0.00109,0.005468,0.00544,0.008751,0.005177,0.006659,0.005613,0.004735,0.004436,0.006276,0.00571,0.005836,0.00552,0.004845,0.004956,0.005239,0.004932,0.005092,0.00544,0.005086,0.004988,0.005469,0.006053,0.005661,0.005396,0.004835,0.00483,0.004645,0.004863,0.004771,0.004808,0.004699,0.004906,0.004638,0.004675,0.004685,0.004756,0.004635,0.004631,0.00451,0.004648
